pid,code,duration,code_score,A/C,M/F,code_count,engagement_score,norm_engagement_score
0,"['Approach', 'None']","[2720, 2960]","[3, 4]",Child,Female,2,20000,1.2538511141362756
1,"['Approach', 'None']","[5520, 6320]","[3, 4]",Child,Female,2,41840,3.2098588521888654
2,"['Approach', 'None']","[9240, 15600]","[3, 4]",Child,Male,2,90120,7.5338539800816795
3,"['Approach', 'None']","[5920, 6360]","[3, 4]",Child,Male,2,43200,3.331661531847818
5,"['Approach', 'None']","[4160, 7760]","[3, 4]",Child,Male,2,43520,3.3603209858852185
8,"['Approach', 'None']","[8640, 16480]","[3, 4]",Adult,Female,2,91840,7.687898545532708
9,"['Approach', 'None']","[6000, 6640]","[3, 4]",Adult,Female,2,44560,3.453464211506771
13,"['Approach', 'None']","[6880, 13520]","[3, 4]",Adult,Female,2,74720,6.154617754531777
16,"['Approach', 'None']","[5200, 20960]","[3, 4]",Adult,Female,2,99440,8.368560578920972
18,"['Approach', 'None']","[5040, 7440]","[3, 4]",Child,Male,2,44880,3.4821236655441714
19,"['Approach', 'None']","[9280, 19120]","[3, 4]",Child,Male,2,104320,8.80561725299133
20,"['Approach', 'None']","[3520, 14160]","[3, 4]",Child,Male,2,67200,5.481120584652863
21,"['Approach', 'None']","[6000, 960]","[3, 4]",Child,Male,2,21840,1.4186429748513292
22,"['Approach', 'None']","[8720, 17520]","[3, 4]",Child,Male,2,96240,8.081966038546966
23,"['Approach', 'None']","[12160, 5520]","[3, 4]",Adult,Female,2,58560,4.707315325643046
24,"['Approach', 'Touch', 'None', 'Gesture']","[3120, 3280, 3840, 4960]","[3, 5, 4, 5]",Adult,Female,4,65920,5.36648276850326
25,"['Approach', 'None', 'None']","[8160, 34160, 15280]","[3, 4, 4]",Adult,Female,3,222240,19.366626065773445
26,"['Approach', 'None']","[2560, 15200]","[3, 4]",Adult,Female,2,68480,5.595758400802465
27,"['Approach', 'Touch', 'None']","[1280, 2960, 6080]","[3, 5, 4]",Adult,Female,3,42960,3.3101669413197676
28,"['Approach', 'None', 'Touch', 'None', 'None', 'Touch', 'None', 'Touch']","[40680, 18880, 4720, 39040, 9280, 7440, 2480, 6000]","[3, 4, 5, 4, 4, 5, 4, 5]",Adult,Female,8,491560,43.487139070000715
29,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None']","[5920, 4720, 1280, 3600, 6720, 12000]","[3, 4, 5, 4, 5, 4]",Child,Male,6,139040,11.915168016049295
30,"['Approach', 'None', 'Touch', 'None']","[36400, 5440, 3920, 3200]","[3, 4, 5, 4]",Child,Female,4,163360,14.093286522891738
31,"['Approach', 'None']","[27120, 9600]","[3, 4]",Child,Male,2,119760,10.18843591029591
33,"['Approach', 'None', 'Touch', 'None', 'Gesture', 'None']","[9760, 14480, 13840, 7520, 9520, 8800]","[3, 4, 5, 4, 5, 4]",Child,Female,6,269280,23.579565809271333
37,"['Avoid', 'None']","[7160, 13240]","[2, 4]",Child,Female,2,67280,5.4882854481622125
38,"['Follow', 'None']","[8640, 4000]","[2, 4]",Child,Female,2,33280,2.4432184566884
39,"['Approach', 'Gesture', 'None', 'Gesture', 'Touch', 'None', 'Gesture', 'None', 'Touch', 'None', 'Gesture', 'None']","[8080, 1760, 2560, 2320, 3040, 16160, 5680, 4320, 19200, 10000, 7040, 8000]","[3, 5, 4, 5, 5, 4, 5, 4, 5, 4, 5, 4]",Child,Female,12,383600,33.8181557641327
41,"['Avoid', 'None']","[7960, 10720]","[2, 4]",Child,Female,2,58800,4.728809916171097
44,"['Approach', 'Gesture', 'None']","[8480, 5160, 77440]","[3, 5, 4]",Adult,Male,3,361000,31.794081822741276
46,"['Avoid', 'None', 'Touch']","[7360, 7040, 7600]","[2, 4, 5]",Adult,Male,3,80880,6.706312244751738
47,"['Approach', 'None']","[10160, 45040]","[3, 4]",Adult,Female,2,210640,18.327720856917676
51,"['Avoid', 'None']","[12960, 23200]","[2, 4]",Adult,Female,2,118720,10.095292684674357
59,"['Approach', 'None']","[5200, 7600]","[3, 4]",Child,Male,2,46000,3.5824317546750737
60,"['Approach', 'None']","[7680, 6480]","[3, 4]",Child,Male,2,48960,3.847531704521029
61,"['Approach', 'Gesture']","[5360, 3360]","[3, 5]",Adult,Female,2,32880,2.4073941391416493
62,"['Approach', 'Gesture']","[3520, 3120]","[3, 5]",Child,Male,2,26160,1.805545604356237
63,"['Approach', 'None']","[17520, 10720]","[3, 4]",Adult,Female,2,95440,8.010317403453463
64,"['Approach', 'Touch', 'Gesture']","[17840, 5120, 1200]","[3, 5, 5]",Child,Male,3,85120,7.086050010747296
68,"['Approach', 'Gesture']","[3800, 2480]","[3, 5]",Child,Male,2,23800,1.5941821308304076
77,"['Approach', 'None']","[9280, 16000]","[3, 4]",Adult,Male,2,91840,7.687898545532708
78,"['Approach', 'None', 'Gesture', 'None']","[7680, 800, 3920, 3840]","[3, 4, 5, 4]",Adult,Female,4,61200,4.943755821451601
79,"['Approach', 'None', 'Gesture', 'Gesture']","[9120, 6080, 2880, 3680]","[3, 4, 5, 5]",Child,Female,4,84480,7.028731102672495
80,"['Approach', 'Gesture', 'None', 'Gesture']","[4400, 2000, 6160, 4240]","[3, 5, 4, 5]",Child,Male,4,69040,5.645912445367916
81,"['Approach', 'Gesture', 'None']","[10560, 13080, 5360]","[3, 5, 4]",Child,Male,3,118520,10.077380525900983
82,"['Approach', 'Gesture']","[5760, 4960]","[3, 5]",Child,Male,2,42080,3.231353442716916
84,"['Approach', 'None']","[3200, 1920]","[3, 4]",Child,Female,2,17280,1.0102457548183708
85,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None']","[10000, 1600, 2320, 11120, 2560, 29520]","[3, 4, 5, 4, 5, 4]",Child,Female,6,223360,19.46693415490435
87,"['Approach', 'None', 'Gesture']","[9040, 5280, 4000]","[3, 4, 5]",Child,Female,3,68240,5.574263810274414
88,"['Approach', 'None']","[7280, 47840]","[3, 4]",Child,Female,2,213200,18.556996489216882
90,"['Approach', 'None']","[4000, 4240]","[3, 4]",Adult,Female,2,28960,2.056315827183492
91,"['Approach', 'None', 'Touch']","[9760, 3040, 10280]","[3, 4, 5]",Adult,Female,3,92840,7.777459339399584
92,"['Approach', 'None']","[5520, 19920]","[3, 4]",Adult,Female,2,96240,8.081966038546966
94,"['Approach', 'None']","[11280, 17120]","[3, 4]",Adult,Male,2,102320,8.626495665257577
96,"['Approach', 'None']","[7200, 24240]","[3, 4]",Adult,Female,2,118560,10.080962957655656
98,"['Approach', 'None']","[8880, 65440]","[3, 4]",Child,Male,2,288400,25.29196818800602
100,"['Approach', 'None']","[8560, 5520]","[3, 4]",Adult,Female,2,47760,3.7400587518807766
107,"['Approach', 'None']","[11120, 1600]","[3, 4]",Adult,Male,2,39760,3.023572400945762
110,"['Approach', 'None', 'Gesture', 'None']","[7760, 8400, 4400, 6160]","[3, 4, 5, 4]",Adult,Male,4,103520,8.73396861789783
115,"['Approach', 'None', 'Touch', 'None', 'None']","[12800, 5200, 7120, 2080, 4480]","[3, 4, 5, 4, 4]",Child,Female,5,121040,10.303073726445511
117,"['Follow', 'None']","[5680, 8480]","[2, 4]",Adult,Male,2,45280,3.5179479830909224
118,"['Approach', 'None', 'Touch', 'None']","[6000, 1440, 6320, 14960]","[3, 4, 5, 4]",Adult,Male,4,115200,9.78003869026295
119,"['Approach', 'None', 'Gesture', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch']","[7760, 5200, 3440, 1920, 3040, 35960, 3840, 40000, 4640, 45920, 6560]","[3, 4, 5, 4, 5, 4, 5, 4, 5, 4, 5]",Adult,Male,11,646880,57.39772157340403
120,"['Approach', 'Touch', 'None', 'Touch', 'None']","[3360, 13360, 5760, 3200, 6080]","[3, 5, 4, 5, 4]",Adult,Male,5,140240,12.022640968689547
121,"['Approach', 'None']","[1800, 25920]","[3, 4]",Adult,Male,2,109080,9.231926631797664
123,"['Avoid', 'None', 'Touch']","[3680, 5120, 3400]","[2, 4, 5]",Adult,Male,3,44840,3.4785412337894965
126,"['Approach', 'None', 'Touch', 'None']","[7600, 1520, 11120, 10480]","[3, 4, 5, 4]",Child,Female,4,126400,10.78311958157197
127,"['Approach', 'None']","[6880, 20640]","[3, 4]",Child,Female,2,103200,8.705309163860427
128,"['Approach', 'None']","[3520, 3040]","[3, 4]",Child,Female,2,22720,1.4974564734541806
129,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'Gesture', 'None', 'Gesture', 'None']","[2320, 11200, 5440, 2720, 6000, 2400, 3680, 6120, 600, 2480, 47400]","[3, 4, 5, 4, 5, 4, 5, 5, 4, 5, 4]",Child,Female,11,382840,33.75008956079387
130,"['Approach', 'None']","[3040, 5680]","[3, 4]",Child,Female,2,31840,2.3142509135200973
131,"['Approach', 'Touch']","[4160, 2880]","[3, 5]",Child,Female,2,26880,1.8700293759403883
132,"['Approach', 'Touch']","[6320, 2960]","[3, 5]",Child,Female,2,33760,2.486207637744501
133,"['Approach', 'None', 'Touch']","[3200, 2880, 4000]","[3, 4, 5]",Child,Female,3,41120,3.145375080604715
134,"['Approach', 'Touch']","[5680, 2200]","[3, 5]",Child,Female,2,28040,1.9739198968259657
135,"['Approach', 'None', 'Approach', 'None']","[7920, 8160, 4240, 6320]","[3, 4, 3, 4]",Child,Female,4,94400,7.917174177831912
136,"['Approach', 'None', 'Touch']","[5040, 2560, 3440]","[3, 4, 5]",Child,Female,3,42560,3.2743426237730167
137,"['Approach', 'None', 'Touch', 'None']","[3680, 1760, 3440, 11040]","[3, 4, 5, 4]",Child,Female,4,79440,6.577344701583435
139,"['Approach', 'None']","[3200, 3520]","[3, 4]",Child,Female,2,23680,1.5834348355663823
140,"['Approach', 'Touch', 'None']","[3120, 4160, 9120]","[3, 5, 4]",Child,Female,3,66640,5.430966540087411
141,"['Approach', 'None']","[18800, 1600]","[3, 4]",Adult,Female,2,62800,5.087053091638604
142,"['Approach', 'None']","[9040, 5040]","[3, 4]",Adult,Male,2,47280,3.697069570824676
143,"['Approach', 'Touch', 'None']","[6540, 2880, 33120]","[3, 5, 4]",Child,Male,3,166500,14.374507415633733
144,"['Approach', 'None', 'Touch', 'None']","[8080, 9600, 8160, 18240]","[3, 4, 5, 4]",Child,Male,4,176400,15.261159274915812
147,"['Approach', 'None']","[8000, 131440]","[3, 4]",Adult,Female,2,549760,48.699577273052945
148,"['Approach', 'Gesture', 'None']","[3040, 3040, 26480]","[3, 5, 4]",Adult,Female,3,130240,11.127033030020778
149,"['Approach', 'None']","[2960, 30400]","[3, 4]",Adult,Female,2,130480,11.148527620548828
150,"['Approach', 'None']","[11520, 7840]","[3, 4]",Adult,Female,2,65920,5.36648276850326
151,"['Approach', 'Touch']","[5120, 9520]","[3, 5]",Child,Male,2,62960,5.101382818657305
152,"['Approach', 'None']","[3280, 79680]","[3, 4]",Child,Male,2,328560,28.888729669699792
153,"['Approach', 'None', 'Gesture', 'Touch', 'None']","[8400, 24800, 2240, 5120, 29120]","[3, 4, 5, 5, 4]",Child,Male,5,277680,24.3318764777531
154,"['Approach', 'None']","[3200, 6880]","[3, 4]",Child,Male,2,37120,2.787131905137207
155,"['Approach', 'Touch', 'Gesture', 'None']","[7840, 17760, 6000, 6960]","[3, 5, 5, 4]",Child,Male,4,170160,14.702299921186501
156,"['Follow', 'Gesture']","[17440, 4560]","[2, 5]",Child,Male,2,57680,4.6285018270401945
158,"['Approach', 'None']","[7360, 7440]","[3, 4]",Adult,Female,2,51840,4.105466790857634
159,"['Approach', 'Touch', 'None', 'Touch', 'None']","[11520, 12480, 4880, 2800, 16320]","[3, 5, 4, 5, 4]",Child,Male,5,195760,16.99505624417855
160,"['Approach', 'Touch', 'None']","[7520, 14400, 30960]","[3, 5, 4]",Child,Male,3,218400,19.02271261732464
161,"['Approach', 'None']","[7440, 3360]","[3, 4]",Child,Male,2,35760,2.6653292254782546
162,"['Approach', 'Touch']","[7440, 9200]","[3, 5]",Adult,Female,2,68320,5.581428673783765
163,"['Approach', 'None']","[10560, 10960]","[3, 4]",Adult,Female,2,75520,6.226266389625278
164,"['Approach', 'Touch', 'None', 'Touch', 'None', 'Touch', 'None']","[3320, 3840, 17280, 3680, 27360, 38840, 7840]","[3, 5, 4, 5, 4, 5, 4]",Adult,Female,7,451680,39.91545461058967
165,"['Approach', 'Touch', 'None']","[3520, 4400, 10880]","[3, 5, 4]",Adult,Female,3,76080,6.276420434190729
166,"['Approach', 'Touch']","[6560, 8080]","[3, 5]",Adult,Female,2,60080,4.8434477323206995
168,"['Approach', 'Gesture', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch']","[7840, 6400, 24480, 8880, 6800, 13520, 1600, 10400]","[3, 5, 4, 5, 4, 5, 4, 5]",Adult,Female,8,351040,30.90205631582718
169,"['Approach', 'Gesture', 'None']","[2880, 2880, 9360]","[3, 5, 4]",Adult,Male,3,60480,4.87927204986745
170,"['Approach', 'None', 'Gesture', 'None', 'None']","[16480, 26240, 2320, 7760, 13440]","[3, 4, 5, 4, 4]",Adult,Male,5,250800,21.92448233861145
171,"['Approach', 'None', 'Touch', 'None']","[6000, 2560, 9840, 4160]","[3, 4, 5, 4]",Adult,Male,4,94080,7.888514723794511
172,"['Approach', 'None']","[2800, 6960]","[3, 4]",Adult,Male,2,36240,2.7083184065343557
173,"['Approach', 'None']","[11360, 6720]","[3, 4]",Adult,Male,2,60960,4.922261230923551
175,"['Approach', 'None']","[9520, 38080]","[3, 4]",Adult,Male,2,180880,15.662391631439421
176,"['Approach', 'None']","[17280, 3360]","[3, 4]",Adult,Male,2,65280,5.309163860428459
177,"['Approach', 'None', 'Gesture', 'None', 'Gesture']","[3600, 2640, 7440, 3040, 3240]","[3, 4, 5, 4, 5]",Child,Male,5,86920,7.2472594397076735
178,"['Approach', 'None', 'Gesture', 'None']","[10640, 10800, 7840, 10000]","[3, 4, 5, 4]",Child,Male,4,154320,13.283656946335173
179,"['Approach', 'None', 'Touch', 'None', 'Touch', 'None', 'Touch', 'Gesture', 'None', 'Gesture', 'None']","[5120, 11080, 4000, 15280, 4800, 29600, 2800, 5200, 7840, 6320, 12240]","[3, 4, 5, 4, 5, 4, 5, 5, 4, 5, 4]",Child,Male,11,435120,38.43232786415419
180,"['Approach', 'None']","[10800, 8080]","[3, 4]",Child,Male,2,64720,5.259009815863007
182,"['Approach', 'None', 'Gesture', 'None', 'Touch', 'None', 'Gesture', 'None', 'Gesture']","[5680, 2880, 7280, 53920, 4400, 30480, 2400, 2960, 7760]","[3, 4, 5, 4, 5, 4, 5, 4, 5]",Child,Male,9,487200,43.09665400874113
183,"['Approach', 'None', 'Gesture', 'None', 'Touch', 'None']","[8000, 8320, 5160, 8880, 4560, 11760]","[3, 4, 5, 4, 5, 4]",Child,Male,6,188440,16.33947123307301
184,"['Approach', 'Gesture', 'None']","[7360, 7200, 11200]","[3, 5, 4]",Child,Male,3,102880,8.676649709823028
185,"['Approach', 'Gesture', 'None', 'Gesture', 'None']","[10240, 7520, 3040, 3520, 16080]","[3, 5, 4, 5, 4]",Child,Male,5,162400,14.007308160779536
190,"['Approach', 'Touch', 'Gesture', 'Touch', 'Gesture']","[5280, 6120, 4720, 32080, 7360]","[3, 5, 5, 5, 5]",Child,Female,5,267240,23.396861789782903
191,"['Approach', 'Touch']","[4560, 36800]","[3, 5]",Child,Female,2,197680,17.167012968402954
192,"['Approach', 'Touch']","[11040, 44880]","[3, 5]",Child,Female,2,257520,22.526330873396862
193,"['Approach', 'Touch']","[6960, 26160]","[3, 5]",Child,Female,2,151680,13.047216450526616
194,"['Approach', 'None']","[6160, 9680]","[3, 4]",Child,Female,2,57200,4.585512645984094
195,"['Approach', 'Gesture', 'Touch', 'Touch', 'Touch', 'None', 'Touch', 'Touch', 'Touch']","[6000, 5320, 14400, 11160, 6200, 3000, 16520, 17800, 24280]","[3, 5, 5, 5, 5, 4, 5, 5, 5]",Child,Female,9,508400,44.99534283871892
204,"['Approach', 'None']","[23440, 45040]","[3, 4]",Child,Female,2,250480,21.89582288457405
205,"['Approach', 'Touch']","[19760, 13120]","[3, 5]",Child,Female,2,124880,10.646987174894317
206,"['Approach', 'None', 'Gesture']","[3360, 71040, 12680]","[3, 4, 5]",Child,Female,3,357640,31.49315755534857
207,"['Approach', 'None']","[10000, 22760]","[3, 4]",Child,Male,2,121040,10.303073726445511
208,"['Approach', 'None']","[9040, 2960]","[3, 4]",Child,Male,2,38960,2.9519237658522606
209,"['Approach', 'None']","[15920, 8560]","[3, 4]",Child,Female,2,82000,6.8066203338826385
210,"['Approach', 'None']","[8960, 37040]","[3, 4]",Child,Female,2,175040,15.139356595256862
211,"['Approach', 'Gesture']","[18160, 45360]","[3, 5]",Child,Female,2,281280,24.654295335673858
212,"['Approach', 'Touch']","[6480, 49040]","[3, 5]",Child,Male,2,264640,23.164003725729025
215,"['Follow', 'Touch']","[13840, 19600]","[2, 5]",Child,Male,2,125680,10.71863580998782
216,"['Approach', 'None']","[4640, 11280]","[3, 4]",Child,Female,2,59040,4.750304506699147
217,"['Approach', 'Touch']","[4080, 52560]","[3, 5]",Child,Female,2,275040,24.095435981944544
218,"['Approach', 'Touch']","[2880, 86720]","[3, 5]",Child,Female,2,442240,39.070000716486355
219,"['Approach', 'None']","[13120, 8320]","[3, 4]",Child,Female,2,72640,5.9683313032886725
220,"['Approach', 'Touch']","[6160, 2640]","[3, 5]",Child,Female,2,31680,2.2999211865013973
222,"['Approach', 'Touch']","[4000, 63920]","[3, 5]",Child,Female,2,331600,29.1609944830551
223,"['Approach', 'None']","[5920, 38960]","[3, 4]",Child,Female,2,173600,15.010389052088557
224,"['Approach', 'None']","[6400, 5120]","[3, 4]",Child,Female,2,39680,3.016407537436412
225,"['Approach', 'Touch']","[8000, 32000]","[3, 5]",Child,Female,2,184000,15.941821308304077
226,"['Approach', 'None', 'Touch']","[9760, 11840, 93120]","[3, 4, 5]",Child,Female,3,542240,48.02608010317403
229,"['Approach', 'Touch']","[2720, 94640]","[3, 5]",Child,Female,2,481360,42.57361897255858
230,"['Approach', 'None']","[4720, 14640]","[3, 4]",Child,Female,2,72720,5.975496166798022
231,"['Approach', 'None']","[4320, 22400]","[3, 4]",Child,Female,2,102560,8.647990255785627
232,"['Approach', 'None']","[8560, 12880]","[3, 4]",Child,Female,2,77200,6.37672852332163
233,"['Approach', 'Touch']","[3360, 2880]","[3, 5]",Child,Male,2,24480,1.6550834706598838
234,"['Approach', 'Touch']","[4960, 4240]","[3, 5]",Child,Male,2,36080,2.6939886795156553
235,"['Approach', 'Touch']","[3960, 33960]","[3, 5]",Child,Male,2,181680,15.734040266532922
236,"['Approach', 'Touch']","[2320, 56560]","[3, 5]",Child,Male,2,289760,25.41377086766497
243,"['Approach', 'None']","[11520, 10320]","[3, 4]",Child,Male,2,75840,6.2549258436626785
244,"['Approach', 'None']","[5600, 3440]","[3, 4]",Child,Male,2,30560,2.199613097370495
245,"['Approach', 'None', 'Touch']","[7120, 8960, 22720]","[3, 4, 5]",Child,Male,3,170800,14.759618829261303
246,"['Approach', 'Touch']","[4240, 45120]","[3, 5]",Child,Male,2,238320,20.806763631152826
247,"['Approach', 'Touch']","[2080, 12560]","[3, 5]",Child,Male,2,69040,5.645912445367916
251,"['Approach', 'Touch']","[11680, 81920]","[3, 5]",Child,Male,2,444640,39.284946621766856
252,"['Approach', 'None']","[2640, 23760]","[3, 4]",Child,Male,2,102960,8.683814573332379
253,"['Approach', 'None']","[4800, 33280]","[3, 4]",Child,Male,2,147520,12.67464354804041
254,"['Approach', 'Touch', 'Touch', 'Touch']","[2000, 63680, 95680, 4080]","[3, 5, 5, 5]",Child,Male,4,823200,73.18908074801175
257,"['Approach', 'None']","[7680, 83840]","[3, 4]",Child,Female,2,358400,31.561223758687397
258,"['Approach', 'Touch', 'None']","[8400, 56800, 22240]","[3, 5, 4]",Child,Female,3,398160,35.122160922834425
259,"['Approach', 'None']","[7440, 6000]","[3, 4]",Child,Female,2,46320,3.611091208712474
260,"['Approach', 'Touch']","[4160, 4800]","[3, 5]",Child,Female,2,36480,2.7298129970624063
261,"['Approach', 'Gesture']","[2080, 4160]","[3, 5]",Child,Male,2,27040,1.8843591029590885
263,"['Approach', 'Touch']","[5840, 35600]","[3, 5]",Child,Male,2,195520,16.9735616536505
264,"['Approach', 'None']","[10080, 16720]","[3, 4]",Child,Male,2,97120,8.160779537149818
265,"['Approach', 'None']","[6400, 83680]","[3, 4]",Child,Male,2,353920,31.15999140216379
266,"['Approach', 'None']","[4480, 6480]","[3, 4]",Child,Male,2,39360,2.987748083399011
268,"['Approach', 'None']","[2240, 13200]","[3, 4]",Child,Male,2,59520,4.7932936877552486
269,"['Approach', 'None', 'None']","[4720, 6080, 20960]","[3, 4, 4]",Child,Male,3,122320,10.417711542595114
270,"['Approach', 'None']","[6880, 9040]","[3, 4]",Child,Female,2,56800,4.549688328437343
271,"['Approach', 'None']","[5200, 31760]","[3, 4]",Child,Female,2,142640,12.23758687397005
272,"['Approach', 'None']","[10240, 10720]","[3, 4]",Child,Female,2,73600,6.054309665400874
273,"['Approach', 'None', 'None']","[6320, 41280, 18080]","[3, 4, 4]",Child,Female,3,256400,22.42602278426596
274,"['Approach', 'None']","[12720, 37600]","[3, 4]",Child,Male,2,188560,16.350218528337034
275,"['Approach', 'None']","[17200, 59760]","[3, 4]",Child,Male,2,290640,25.492584366267824
276,"['Approach', 'None']","[8960, 3040]","[3, 4]",Child,Male,2,39040,2.9590886293616108
277,"['Approach', 'None']","[7360, 2880]","[3, 4]",Child,Female,2,33600,2.4718779107258007
280,"['Approach', 'None']","[9360, 149920]","[3, 4]",Child,Male,2,627760,55.68531919466935
281,"['Approach', 'Touch']","[6240, 30080]","[3, 5]",Child,Male,2,169120,14.609156695564948
